year,state,,state_fips,state_cen,state_ic,office,,stage,runoff,special,candidate,party,state_po,district,writein,mode,candidatevotes,totalvotes,unofficial,version,fusion_ticket,fb_ad_library_id
2020,ILLINOIS,,17,33,21,US HOUSE,,gen,FALSE,FALSE,BETSY DIRKSEN LONDRIGAN,DEMOCRAT,IL,13,FALSE,TOTAL,151648,333021,FALSE,20210604,FALSE,1934273516856559
2020,ILLINOIS,,17,33,21,US HOUSE,,gen,FALSE,FALSE,RODNEY DAVIS,REPUBLICAN,IL,13,FALSE,TOTAL,181373,333021,FALSE,20210604,FALSE,334748476594191
2020,ILLINOIS,,17,33,21,US HOUSE,,gen,FALSE,FALSE,LAUREN UNDERWOOD,DEMOCRAT,IL,14,FALSE,TOTAL,203209,401052,FALSE,20210604,FALSE,241672016328637
2020,ILLINOIS,,17,33,21,US HOUSE,,gen,FALSE,FALSE,JIM OBERWEIS,REPUBLICAN,IL,14,FALSE,TOTAL,197835,401052,FALSE,20210604,FALSE,166750436745587
2020,ILLINOIS,,17,33,21,US HOUSE,,gen,FALSE,FALSE,ERIKA C. WEAVER,DEMOCRAT,IL,15,FALSE,TOTAL,88559,333506,FALSE,20210604,FALSE,108083297304830
2020,ILLINOIS,,17,33,21,US HOUSE,,gen,FALSE,FALSE,MARY MILLER,REPUBLICAN,IL,15,FALSE,TOTAL,244947,333506,FALSE,20210604,FALSE,102173001195418
2020,ILLINOIS,,17,33,21,US HOUSE,,gen,FALSE,FALSE,DANI BRZOZOWSKI,DEMOCRAT,IL,16,FALSE,TOTAL,119313,338159,FALSE,20210604,FALSE,101589521232053
2020,ILLINOIS,,17,33,21,US HOUSE,,gen,FALSE,FALSE,BOBBY L RUSH,DEMOCRAT,IL,1,FALSE,TOTAL,239943,325123,FALSE,20210604,FALSE,891940337564036
2020,ILLINOIS,,17,33,21,US HOUSE,,gen,FALSE,FALSE,PHILANISE WHITE,REPUBLICAN,IL,1,FALSE,TOTAL,85027,325123,FALSE,20210604,FALSE,124537988007
2020,ILLINOIS,,17,33,21,US HOUSE,,gen,FALSE,FALSE,ROBIN L. KELLY,DEMOCRAT,IL,2,FALSE,TOTAL,234896,298038,FALSE,20210604,FALSE,
2020,ILLINOIS,,17,33,21,US HOUSE,,gen,FALSE,FALSE,ESTHER JOY KING,REPUBLICAN,IL,17,FALSE,TOTAL,143863,299895,FALSE,20210604,FALSE,
2020,ILLINOIS,,17,33,21,US HOUSE,,gen,FALSE,FALSE,GEORGE PETRILLI,DEMOCRAT,IL,18,FALSE,TOTAL,110039,371879,FALSE,20210604,FALSE,114091526971723
2020,ILLINOIS,,17,33,21,US HOUSE,,gen,FALSE,FALSE,DARIN LAHOOD,REPUBLICAN,IL,18,FALSE,TOTAL,261840,371879,FALSE,20210604,FALSE,1404888666493762
2020,ILLINOIS,,17,33,21,US HOUSE,,gen,FALSE,FALSE,RAJA KRISHNAMOORTHI,DEMOCRAT,IL,8,FALSE,TOTAL,186251,254578,FALSE,20210604,FALSE,96171427550
2020,ILLINOIS,,17,33,21,US HOUSE,,gen,FALSE,FALSE,JANICE D. SCHAKOWSKY,DEMOCRAT,IL,9,FALSE,TOTAL,262045,369170,FALSE,20210604,FALSE,15338600709
2020,ILLINOIS,,17,33,21,US HOUSE,,gen,FALSE,FALSE,SARGIS SANGARI,REPUBLICAN,IL,9,FALSE,TOTAL,107125,369170,FALSE,20210604,FALSE,
2020,ILLINOIS,,17,33,21,US HOUSE,,gen,FALSE,FALSE,BRADLEY SCOTT SCHNEIDER,DEMOCRAT,IL,10,FALSE,TOTAL,202402,316874,FALSE,20210604,FALSE,122604011147079
2020,ILLINOIS,,17,33,21,US HOUSE,,gen,FALSE,FALSE,VALERIE RAMIREZ MUKHERJEE,REPUBLICAN,IL,10,FALSE,TOTAL,114442,316874,FALSE,20210604,FALSE,
2020,ILLINOIS,,17,33,21,US HOUSE,,gen,FALSE,FALSE,JEANNE IVES,REPUBLICAN,IL,6,FALSE,TOTAL,183891,404747,FALSE,20210604,FALSE,202774546401452
2020,ILLINOIS,,17,33,21,US HOUSE,,gen,FALSE,FALSE,DANNY K. DAVIS,DEMOCRAT,IL,7,FALSE,TOTAL,249383,310128,FALSE,20210604,FALSE,109673587226930
2020,ILLINOIS,,17,33,21,US HOUSE,,gen,FALSE,FALSE,CRAIG CAMERON,REPUBLICAN,IL,7,FALSE,TOTAL,41390,310128,FALSE,20210604,FALSE,100743550465263
2020,ILLINOIS,,17,33,21,US HOUSE,,gen,FALSE,FALSE,TRACY JENNINGS,INDEPENDENT,IL,7,FALSE,TOTAL,19355,310128,FALSE,20210604,FALSE,418894668649288
2020,ILLINOIS,,17,33,21,US HOUSE,,gen,FALSE,FALSE,ADAM KINZINGER,REPUBLICAN,IL,16,FALSE,TOTAL,218839,338159,FALSE,20210604,FALSE,62009756135
2020,ILLINOIS,,17,33,21,US HOUSE,,gen,FALSE,FALSE,CHERI BUSTOS,DEMOCRAT,IL,17,FALSE,TOTAL,156011,299895,FALSE,20210604,FALSE,189777861073219
2020,INDIANA,,18,32,22,US HOUSE,,gen,FALSE,FALSE,FRANK J. MRVAN,DEMOCRAT,IN,1,FALSE,TOTAL,185180,326948,FALSE,20210604,FALSE,103979337736591
2020,INDIANA,,18,32,22,US HOUSE,,gen,FALSE,FALSE,MARK LEYVA,REPUBLICAN,IN,1,FALSE,TOTAL,132247,326948,FALSE,20210604,FALSE,610503339017365
2020,INDIANA,,18,32,22,US HOUSE,,gen,FALSE,FALSE,PATRICIA PAT HACKETT,DEMOCRAT,IN,2,FALSE,TOTAL,114967,298568,FALSE,20210604,FALSE,154374415297879
2020,INDIANA,,18,32,22,US HOUSE,,gen,FALSE,FALSE,JACKIE WALORSKI,REPUBLICAN,IN,2,FALSE,TOTAL,183601,298568,FALSE,20210604,FALSE,282272406201
2020,INDIANA,,18,32,22,US HOUSE,,gen,FALSE,FALSE,CHIP COLDIRON,DEMOCRAT,IN,3,FALSE,TOTAL,104762,325751,FALSE,20210604,FALSE,107934780639445
2020,INDIANA,,18,32,22,US HOUSE,,gen,FALSE,FALSE,JIM BANKS,REPUBLICAN,IN,3,FALSE,TOTAL,220989,325751,FALSE,20210604,FALSE,119953292796
2020,INDIANA,,18,32,22,US HOUSE,,gen,FALSE,FALSE,JOE MACKEY,DEMOCRAT,IN,4,FALSE,TOTAL,112984,338515,FALSE,20210604,FALSE,1387572214622695
2020,INDIANA,,18,32,22,US HOUSE,,gen,FALSE,FALSE,JEANNINE LEE LAKE,DEMOCRAT,IN,6,FALSE,TOTAL,91103,328213,FALSE,20210604,FALSE,190432558377055
2020,INDIANA,,18,32,22,US HOUSE,,gen,FALSE,FALSE,GREG PENCE,REPUBLICAN,IN,6,FALSE,TOTAL,225319,328213,FALSE,20210604,FALSE,381961415567749
2020,INDIANA,,18,32,22,US HOUSE,,gen,FALSE,FALSE,ANDRé CARSON,DEMOCRAT,IN,7,FALSE,TOTAL,176422,282568,FALSE,20210604,FALSE,31116589096
2020,INDIANA,,18,32,22,US HOUSE,,gen,FALSE,FALSE,SUSAN MARIE SMITH,REPUBLICAN,IN,7,FALSE,TOTAL,106146,282568,FALSE,20210604,FALSE,
2020,INDIANA,,18,32,22,US HOUSE,,gen,FALSE,FALSE,E. THOMASINA MARSILI,DEMOCRAT,IN,8,FALSE,TOTAL,95691,320617,FALSE,20210604,FALSE,
2020,INDIANA,,18,32,22,US HOUSE,,gen,FALSE,FALSE,LARRY BUCSHON,REPUBLICAN,IN,8,FALSE,TOTAL,214643,320617,FALSE,20210604,FALSE,151186089494
2020,INDIANA,,18,32,22,US HOUSE,,gen,FALSE,FALSE,TREY HOLLINGSWORTH,REPUBLICAN,IN,9,FALSE,TOTAL,222057,359038,FALSE,20210604,FALSE,1204609126231272
2020,INDIANA,,18,32,22,US HOUSE,,gen,FALSE,FALSE,CHRISTINA HALE,DEMOCRAT,IN,5,FALSE,TOTAL,191226,416226,FALSE,20210604,FALSE,243399129090445
2020,INDIANA,,18,32,22,US HOUSE,,gen,FALSE,FALSE,VICTORIA SPARTZ,REPUBLICAN,IN,5,FALSE,TOTAL,208212,416226,FALSE,20210604,FALSE,1295279420598401
2020,INDIANA,,18,32,22,US HOUSE,,gen,FALSE,FALSE,ANDY RUFF,DEMOCRAT,IN,9,FALSE,TOTAL,122566,359038,FALSE,20210604,FALSE,111515320343670
2020,INDIANA,,18,32,22,US HOUSE,,gen,FALSE,FALSE,JAMES R. BAIRD,REPUBLICAN,IN,4,FALSE,TOTAL,225531,338515,FALSE,20210604,FALSE,107946022575033
2020,IOWA,,19,42,31,US HOUSE,,gen,FALSE,FALSE,RITA R. HART,DEMOCRAT,IA,2,FALSE,TOTAL,196958,413989,FALSE,20210604,FALSE,458928061510318
2020,IOWA,,19,42,31,US HOUSE,,gen,FALSE,FALSE,MARIANNETTE MILLER-MEEKS,REPUBLICAN,IA,2,FALSE,TOTAL,196964,413989,FALSE,20210604,FALSE,1802584223384451
2020,IOWA,,19,42,31,US HOUSE,,gen,FALSE,FALSE,CYNTHIA AXNE,DEMOCRAT,IA,3,FALSE,TOTAL,219205,460813,FALSE,20210604,FALSE,306591716448427
2020,IOWA,,19,42,31,US HOUSE,,gen,FALSE,FALSE,ABBY FINKENAUER,DEMOCRAT,IA,1,FALSE,TOTAL,201347,423971,FALSE,20210604,FALSE,519590768083165
2020,IOWA,,19,42,31,US HOUSE,,gen,FALSE,FALSE,ASHLEY HINSON,REPUBLICAN,IA,1,FALSE,TOTAL,212088,423971,FALSE,20210604,FALSE,894096170667732
2020,IOWA,,19,42,31,US HOUSE,,gen,FALSE,FALSE,J. D. SCHOLTEN,DEMOCRAT,IA,4,FALSE,TOTAL,144761,401495,FALSE,20210604,FALSE,125649561365522
2020,IOWA,,19,42,31,US HOUSE,,gen,FALSE,FALSE,RANDY FEENSTRA,REPUBLICAN,IA,4,FALSE,TOTAL,237369,401495,FALSE,20210604,FALSE,1628922377207463
2020,IOWA,,19,42,31,US HOUSE,,gen,FALSE,FALSE,DAVID YOUNG,REPUBLICAN,IA,3,FALSE,TOTAL,212997,460813,FALSE,20210604,FALSE,676031862414285
2020,KANSAS,,20,47,32,US HOUSE,,gen,FALSE,FALSE,KALI BARNETT,DEMOCRAT,KS,1,FALSE,TOTAL,84393,292622,FALSE,20210604,FALSE,608896929582416
2020,KANSAS,,20,47,32,US HOUSE,,gen,FALSE,FALSE,TRACEY MANN,REPUBLICAN,KS,1,FALSE,TOTAL,208229,292622,FALSE,20210604,FALSE,61198206469
2020,KANSAS,,20,47,32,US HOUSE,,gen,FALSE,FALSE,MICHELLE DE LA ISLA,DEMOCRAT,KS,2,FALSE,TOTAL,136650,336315,FALSE,20210604,FALSE,
2020,KANSAS,,20,47,32,US HOUSE,,gen,FALSE,FALSE,JAKE LATURNER,REPUBLICAN,KS,2,FALSE,TOTAL,185464,336315,FALSE,20210604,FALSE,572946842722169
2020,KANSAS,,20,47,32,US HOUSE,,gen,FALSE,FALSE,LAURA LOMBARD,DEMOCRAT,KS,4,FALSE,TOTAL,116166,319598,FALSE,20210604,FALSE,
2020,KANSAS,,20,47,32,US HOUSE,,gen,FALSE,FALSE,RON ESTES,REPUBLICAN,KS,4,FALSE,TOTAL,203432,319598,FALSE,20210604,FALSE,1684674575133005
2020,KANSAS,,20,47,32,US HOUSE,,gen,FALSE,FALSE,SHARICE DAVIDS,DEMOCRAT,KS,3,FALSE,TOTAL,220049,410418,FALSE,20210604,FALSE,1977738355807406
2020,KANSAS,,20,47,32,US HOUSE,,gen,FALSE,FALSE,AMANDA L. ADKINS,REPUBLICAN,KS,3,FALSE,TOTAL,178773,410418,FALSE,20210604,FALSE,109798407066823
2020,KENTUCKY,,21,61,51,US HOUSE,,gen,FALSE,FALSE,HANK LINDERMAN,DEMOCRAT,KY,2,FALSE,TOTAL,94643,360399,FALSE,20210604,FALSE,164472434173957
2020,KENTUCKY,,21,61,51,US HOUSE,,gen,FALSE,FALSE,ANDY BARR,REPUBLICAN,KY,6,FALSE,TOTAL,216948,378450,FALSE,20210604,FALSE,129203152966
2020,KENTUCKY,,21,61,51,US HOUSE,,gen,FALSE,FALSE,JOHN A. YARMUTH,DEMOCRAT,KY,3,FALSE,TOTAL,230672,368097,FALSE,20210604,FALSE,18904726924
2020,KENTUCKY,,21,61,51,US HOUSE,,gen,FALSE,FALSE,BRETT GUTHRIE,REPUBLICAN,KY,2,FALSE,TOTAL,255735,360399,FALSE,20210604,FALSE,21836146886
2020,KENTUCKY,,21,61,51,US HOUSE,,gen,FALSE,FALSE,MATTHEW RYAN BEST,DEMOCRAT,KY,5,FALSE,TOTAL,47056,297970,FALSE,20210604,FALSE,
2020,KENTUCKY,,21,61,51,US HOUSE,,gen,FALSE,FALSE,HAROLD ROGERS,REPUBLICAN,KY,5,FALSE,TOTAL,250914,297970,FALSE,20210604,FALSE,
2020,KENTUCKY,,21,61,51,US HOUSE,,gen,FALSE,FALSE,JOSH HICKS,DEMOCRAT,KY,6,FALSE,TOTAL,155011,378450,FALSE,20210604,FALSE,1628679613829742
2020,KENTUCKY,,21,61,51,US HOUSE,,gen,FALSE,FALSE,JAMES RHODES,DEMOCRAT,KY,1,FALSE,TOTAL,82141,328470,FALSE,20210604,FALSE,
2020,KENTUCKY,,21,61,51,US HOUSE,,gen,FALSE,FALSE,JAMES COMER,REPUBLICAN,KY,1,FALSE,TOTAL,246329,328470,FALSE,20210604,FALSE,1536224546606718
2020,KENTUCKY,,21,61,51,US HOUSE,,gen,FALSE,FALSE,RHONDA PALAZZO,REPUBLICAN,KY,3,FALSE,TOTAL,137425,368097,FALSE,20210604,FALSE,179462215993376
2020,KENTUCKY,,21,61,51,US HOUSE,,gen,FALSE,FALSE,ALEXANDRA OWENSBY,DEMOCRAT,KY,4,FALSE,TOTAL,125896,382509,FALSE,20210604,FALSE,354211448620959
2020,KENTUCKY,,21,61,51,US HOUSE,,gen,FALSE,FALSE,THOMAS MASSIE,REPUBLICAN,KY,4,FALSE,TOTAL,256613,382509,FALSE,20210604,FALSE,218721288205051
2020,LOUISIANA,,22,72,45,US HOUSE,,gen,FALSE,FALSE,LEE ANN DUGAS,DEMOCRAT,LA,1,FALSE,TOTAL,94730,374369,FALSE,20210604,FALSE,321196204898767
2020,LOUISIANA,,22,72,45,US HOUSE,,gen,FALSE,FALSE,STEVE SCALISE,REPUBLICAN,LA,1,FALSE,TOTAL,270330,374369,FALSE,20210604,FALSE,745304825534862
2020,LOUISIANA,,22,72,45,US HOUSE,,gen,FALSE,FALSE,CEDRIC L. RICHMOND,DEMOCRAT,LA,2,FALSE,TOTAL,201636,316982,FALSE,20210604,FALSE,29508796823
2020,LOUISIANA,,22,72,45,US HOUSE,,gen,FALSE,FALSE,BRAYLON HARRIS,DEMOCRAT,LA,3,FALSE,TOTAL,60852,340120,FALSE,20210604,FALSE,100614208414328
2020,LOUISIANA,,22,72,45,US HOUSE,,gen,FALSE,FALSE,ROB ANDERSON,DEMOCRAT,LA,3,FALSE,TOTAL,39423,340120,FALSE,20210604,FALSE,
2020,LOUISIANA,,22,72,45,US HOUSE,,gen,FALSE,FALSE,CLAY HIGGINS,REPUBLICAN,LA,3,FALSE,TOTAL,230480,340120,FALSE,20210604,FALSE,581436541959362
2020,LOUISIANA,,22,72,45,US HOUSE,,gen,FALSE,FALSE,KENNY HOUSTON,DEMOCRAT,LA,4,FALSE,TOTAL,78157,306578,FALSE,20210604,FALSE,111462083950719
2020,LOUISIANA,,22,72,45,US HOUSE,,gen,FALSE,FALSE,RYAN TRUNDLE,DEMOCRAT,LA,4,FALSE,TOTAL,23813,306578,FALSE,20210604,FALSE,492679774460160
2020,LOUISIANA,,22,72,45,US HOUSE,,gen,FALSE,FALSE,MIKE JOHNSON,REPUBLICAN,LA,4,FALSE,TOTAL,185265,306578,FALSE,20210604,FALSE,
2020,LOUISIANA,,22,72,45,US HOUSE,,gen,FALSE,FALSE,BEN GIBSON,REPUBLICAN,LA,4,FALSE,TOTAL,19343,306578,FALSE,20210604,FALSE,626082571363383
2020,LOUISIANA,,22,72,45,US HOUSE,,gen,FALSE,FALSE,SANDRA CANDY CHRISTOPHE,DEMOCRAT,LA,5,FALSE,TOTAL,50812,435090,FALSE,20210604,FALSE,576956282763961
2020,LOUISIANA,,22,72,45,US HOUSE,,gen,FALSE,FALSE,GLENN ADRAIN HARRIS,DEMOCRAT,LA,2,FALSE,TOTAL,33684,316982,FALSE,20210604,FALSE,
2020,LOUISIANA,,22,72,45,US HOUSE,,gen,FALSE,FALSE,DAVID M. SCHILLING,REPUBLICAN,LA,2,FALSE,TOTAL,47575,316982,FALSE,20210604,FALSE,
2020,LOUISIANA,,22,72,45,US HOUSE,,gen,FALSE,FALSE,"SHELDON C. VINCENT, SR.",REPUBLICAN,LA,2,FALSE,TOTAL,15565,316982,FALSE,20210604,FALSE,
2020,LOUISIANA,,22,72,45,US HOUSE,,gen,FALSE,FALSE,LUKE J. LETLOW,REPUBLICAN,LA,5,FALSE,TOTAL,149183,435090,FALSE,20210604,FALSE,100131284943324
2020,LOUISIANA,,22,72,45,US HOUSE,,gen,FALSE,FALSE,LANCE HARRIS,REPUBLICAN,LA,5,FALSE,TOTAL,130124,435090,FALSE,20210604,FALSE,213041185421849
2020,LOUISIANA,,22,72,45,US HOUSE,,gen,FALSE,FALSE,SCOTTY ROBINSON,REPUBLICAN,LA,5,FALSE,TOTAL,23887,435090,FALSE,20210604,FALSE,109281427171829
2020,LOUISIANA,,22,72,45,US HOUSE,,gen,FALSE,FALSE,"ALLEN GUILLORY, SR.",REPUBLICAN,LA,5,FALSE,TOTAL,22496,435090,FALSE,20210604,FALSE,
2020,LOUISIANA,,22,72,45,US HOUSE,,gen,FALSE,FALSE,DARTANYON DAW WILLIAMS,DEMOCRAT,LA,6,FALSE,TOTAL,95541,373996,FALSE,20210604,FALSE,113387567024869
2020,LOUISIANA,,22,72,45,US HOUSE,,gen,FALSE,FALSE,GARRET GRAVES,REPUBLICAN,LA,6,FALSE,TOTAL,265706,373996,FALSE,20210604,FALSE,662684547112113
2020,LOUISIANA,,22,72,45,US HOUSE,,gen,FALSE,FALSE,"MARTIN LEMELLE, JR.",DEMOCRAT,LA,5,FALSE,TOTAL,32186,435090,FALSE,20210604,FALSE,114137377017740
2020,MAINE,,23,11,2,US HOUSE,,gen,FALSE,FALSE,DALE JOHN CRAFTS,REPUBLICAN,ME,2,FALSE,TOTAL,175228,380324,FALSE,20210604,FALSE,105428794198107
2020,MAINE,,23,11,2,US HOUSE,,gen,FALSE,FALSE,JARED F. GOLDEN,DEMOCRAT,ME,2,FALSE,TOTAL,197974,380324,FALSE,20210604,FALSE,747783932079184
2020,MAINE,,23,11,2,US HOUSE,,gen,FALSE,FALSE,JAY T. ALLEN,REPUBLICAN,ME,1,FALSE,TOTAL,165008,447981,FALSE,20210604,FALSE,110189666997837
2020,MAINE,,23,11,2,US HOUSE,,gen,FALSE,FALSE,CHELLIE PINGREE,DEMOCRAT,ME,1,FALSE,TOTAL,271004,447981,FALSE,20210604,FALSE,7536934917
2020,MARYLAND,,24,52,52,US HOUSE,,gen,FALSE,FALSE,MIA MASON,DEMOCRAT,MD,1,FALSE,TOTAL,143877,395524,FALSE,20210604,FALSE,
2020,MARYLAND,,24,52,52,US HOUSE,,gen,FALSE,FALSE,ANDY HARRIS,REPUBLICAN,MD,1,FALSE,TOTAL,250901,395524,FALSE,20210604,FALSE,113771221981233
2020,MARYLAND,,24,52,52,US HOUSE,,gen,FALSE,FALSE,C. A. DUTCH RUPPERSBERGER,DEMOCRAT,MD,2,FALSE,TOTAL,224836,332026,FALSE,20210604,FALSE,184854668287658
2020,MARYLAND,,24,52,52,US HOUSE,,gen,FALSE,FALSE,JOHNNY RAY SALLING,REPUBLICAN,MD,2,FALSE,TOTAL,106355,332026,FALSE,20210604,FALSE,278409658965236
2020,MARYLAND,,24,52,52,US HOUSE,,gen,FALSE,FALSE,GEORGE E. MCDERMOTT,REPUBLICAN,MD,4,FALSE,TOTAL,71671,354529,FALSE,20210604,FALSE,
2020,MARYLAND,,24,52,52,US HOUSE,,gen,FALSE,FALSE,STENY H. HOYER,DEMOCRAT,MD,5,FALSE,TOTAL,274210,398839,FALSE,20210604,FALSE,7845419973
2020,MARYLAND,,24,52,52,US HOUSE,,gen,FALSE,FALSE,CHRIS PALOMBI,REPUBLICAN,MD,5,FALSE,TOTAL,123525,398839,FALSE,20210604,FALSE,108092963961513
2020,MARYLAND,,24,52,52,US HOUSE,,gen,FALSE,FALSE,DAVID J. TRONE,DEMOCRAT,MD,6,FALSE,TOTAL,215540,366434,FALSE,20210604,FALSE,178602115837123
2020,MARYLAND,,24,52,52,US HOUSE,,gen,FALSE,FALSE,NEIL C. PARROTT,REPUBLICAN,MD,6,FALSE,TOTAL,143599,366434,FALSE,20210604,FALSE,322431301739747
2020,MARYLAND,,24,52,52,US HOUSE,,gen,FALSE,FALSE,KWEISI MFUME,DEMOCRAT,MD,7,FALSE,TOTAL,237084,330998,FALSE,20210604,FALSE,110475903727400
2020,MARYLAND,,24,52,52,US HOUSE,,gen,FALSE,FALSE,JOHN P. SARBANES,DEMOCRAT,MD,3,FALSE,TOTAL,260358,373206,FALSE,20210604,FALSE,22429695864
2020,MARYLAND,,24,52,52,US HOUSE,,gen,FALSE,FALSE,CHARLES ANTHONY,REPUBLICAN,MD,3,FALSE,TOTAL,112117,373206,FALSE,20210604,FALSE,
2020,MARYLAND,,24,52,52,US HOUSE,,gen,FALSE,FALSE,ANTHONY G. BROWN,DEMOCRAT,MD,4,FALSE,TOTAL,282119,354529,FALSE,20210604,FALSE,17901934974
2020,MARYLAND,,24,52,52,US HOUSE,,gen,FALSE,FALSE,JAMIE RASKIN,DEMOCRAT,MD,8,FALSE,TOTAL,274716,402614,FALSE,20210604,FALSE,297987334762
2020,MARYLAND,,24,52,52,US HOUSE,,gen,FALSE,FALSE,GREGORY THOMAS COLL,REPUBLICAN,MD,8,FALSE,TOTAL,127157,402614,FALSE,20210604,FALSE,106594320841665
2020,MARYLAND,,24,52,52,US HOUSE,,gen,FALSE,FALSE,KIMBERLY KLACIK,REPUBLICAN,MD,7,FALSE,TOTAL,92825,330998,FALSE,20210604,FALSE,1635441679872518
2020,MASSACHUSETTS,,25,14,3,US HOUSE,,gen,FALSE,FALSE,TRACY LYN LOVVORN,REPUBLICAN,MA,2,FALSE,TOTAL,132220,394084,FALSE,20210604,FALSE,147775309249550
2020,MASSACHUSETTS,,25,14,3,US HOUSE,,gen,FALSE,FALSE,KATHERINE M. CLARK,DEMOCRAT,MA,5,FALSE,TOTAL,294427,413371,FALSE,20210604,FALSE,358951317539562
2020,MASSACHUSETTS,,25,14,3,US HOUSE,,gen,FALSE,FALSE,CAROLINE COLARUSSO,REPUBLICAN,MA,5,FALSE,TOTAL,101351,413371,FALSE,20210604,FALSE,113583353683244
2020,MASSACHUSETTS,,25,14,3,US HOUSE,,gen,FALSE,FALSE,JAKE AUCHINCLOSS,DEMOCRAT,MA,4,FALSE,TOTAL,251102,434533,FALSE,20210604,FALSE,592250887586314
2020,MASSACHUSETTS,,25,14,3,US HOUSE,,gen,FALSE,FALSE,JULIE A. HALL,REPUBLICAN,MA,4,FALSE,TOTAL,160474,434533,FALSE,20210604,FALSE,107594097685647
2020,MASSACHUSETTS,,25,14,3,US HOUSE,,gen,FALSE,FALSE,STEPHEN F. LYNCH,DEMOCRAT,MA,8,FALSE,TOTAL,310940,433545,FALSE,20210604,FALSE,544559152234818
2020,MASSACHUSETTS,,25,14,3,US HOUSE,,gen,FALSE,FALSE,JONATHAN D. LOTT,UNENROLLED,MA,8,FALSE,TOTAL,72060,433545,FALSE,20210604,FALSE,
2020,MASSACHUSETTS,,25,14,3,US HOUSE,,gen,FALSE,FALSE,LORI TRAHAN,DEMOCRAT,MA,3,FALSE,TOTAL,286896,388210,FALSE,20210604,FALSE,598408017216304
2020,MASSACHUSETTS,,25,14,3,US HOUSE,,gen,FALSE,FALSE,AYANNA PRESSLEY,DEMOCRAT,MA,7,FALSE,TOTAL,267362,326837,FALSE,20210604,FALSE,79820371749
2020,MASSACHUSETTS,,25,14,3,US HOUSE,,gen,FALSE,FALSE,"ROY A. OWENS, SR.",UNENROLLED,MA,7,FALSE,TOTAL,38675,326837,FALSE,20210604,FALSE,
2020,MASSACHUSETTS,,25,14,3,US HOUSE,,gen,FALSE,FALSE,RICHARD E. NEAL,DEMOCRAT,MA,1,FALSE,TOTAL,275376,372716,FALSE,20210604,FALSE,388547605724
2020,MASSACHUSETTS,,25,14,3,US HOUSE,,gen,FALSE,FALSE,JAMES P. MCGOVERN,DEMOCRAT,MA,2,FALSE,TOTAL,249854,394084,FALSE,20210604,FALSE,7609325759
2020,MASSACHUSETTS,,25,14,3,US HOUSE,,gen,FALSE,FALSE,SETH MOULTON,DEMOCRAT,MA,6,FALSE,TOTAL,286377,452574,FALSE,20210604,FALSE,269499756522301
2020,MASSACHUSETTS,,25,14,3,US HOUSE,,gen,FALSE,FALSE,JOHN PAUL MORAN,REPUBLICAN,MA,6,FALSE,TOTAL,150695,452574,FALSE,20210604,FALSE,
2020,MASSACHUSETTS,,25,14,3,US HOUSE,,gen,FALSE,FALSE,HELEN BRADY,REPUBLICAN,MA,9,FALSE,TOTAL,154261,442135,FALSE,20210604,FALSE,
2020,MASSACHUSETTS,,25,14,3,US HOUSE,,gen,FALSE,FALSE,WILLIAM R. KEATING,DEMOCRAT,MA,9,FALSE,TOTAL,260262,442135,FALSE,20210604,FALSE,193217097766
2020,MICHIGAN,,26,34,23,US HOUSE,,gen,FALSE,FALSE,DANIEL T. KILDEE,DEMOCRAT,MI,5,FALSE,TOTAL,196599,361032,FALSE,20210604,FALSE,
2020,MICHIGAN,,26,34,23,US HOUSE,,gen,FALSE,FALSE,TIM KELLY,REPUBLICAN,MI,5,FALSE,TOTAL,150772,361032,FALSE,20210604,FALSE,107802437414608
2020,MICHIGAN,,26,34,23,US HOUSE,,gen,FALSE,FALSE,JERRY HILLIARD,DEMOCRAT,MI,4,FALSE,TOTAL,120802,373245,FALSE,20210604,FALSE,1459120717544138
2020,MICHIGAN,,26,34,23,US HOUSE,,gen,FALSE,FALSE,JOHN R. MOOLENAAR,REPUBLICAN,MI,4,FALSE,TOTAL,242621,373245,FALSE,20210604,FALSE,620769971337937
2020,MICHIGAN,,26,34,23,US HOUSE,,gen,FALSE,FALSE,PAUL JUNGE,REPUBLICAN,MI,8,FALSE,TOTAL,202525,428344,FALSE,20210604,FALSE,103067581133922
2020,MICHIGAN,,26,34,23,US HOUSE,,gen,FALSE,FALSE,ANDY LEVIN,DEMOCRAT,MI,9,FALSE,TOTAL,230318,399117,FALSE,20210604,FALSE,253507715172780
2020,MICHIGAN,,26,34,23,US HOUSE,,gen,FALSE,FALSE,CHARLES J. LANGWORTHY,REPUBLICAN,MI,9,FALSE,TOTAL,153296,399117,FALSE,20210604,FALSE,104714824389053
2020,MICHIGAN,,26,34,23,US HOUSE,,gen,FALSE,FALSE,HILLARY SCHOLTEN,DEMOCRAT,MI,3,FALSE,TOTAL,189769,403419,FALSE,20210604,FALSE,839073729808623
2020,MICHIGAN,,26,34,23,US HOUSE,,gen,FALSE,FALSE,PETER MEIJER,REPUBLICAN,MI,3,FALSE,TOTAL,213649,403419,FALSE,20210604,FALSE,451900515399684
2020,MICHIGAN,,26,34,23,US HOUSE,,gen,FALSE,FALSE,GRETCHEN D. DRISKELL,DEMOCRAT,MI,7,FALSE,TOTAL,159743,387267,FALSE,20210604,FALSE,641276169335113
