ad_archive_id,page_id,page_name,ad_creation_time,ad_delivery_start_time,ad_delivery_stop_time,byline,ad_creative_bodies,ad_creative_link_titles,ad_creative_link_captions,ad_creative_link_descriptions,impressions,spend,currency,demographic_distribution,delivery_by_region,publisher_platforms,estimated_audience_size,languages
1159975341621296,104135461941439,"Blake Masters for Senate",2022-10-18,2022-10-18,2022-10-26,"BLAKE MASTERS FOR SENATE","13%... 

That's the inflation rate in Metro Phoenix—the HIGHEST in the nation. We're suffering, and Mark Kelly isn't helping.","We Can't Afford Mark Kelly",blakemasters.com,"We Need Blake Masters >>>","lower_bound: 90000, upper_bound: 99999","lower_bound: 2000, upper_bound: 2499",USD,"{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000787},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000787},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000509},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.00139},{""age"":""65+"",""gender"":""male"",""percentage"":0.049467},{""age"":""55-64"",""gender"":""male"",""percentage"":0.047661},{""age"":""55-64"",""gender"":""female"",""percentage"":0.05484},{""age"":""45-54"",""gender"":""female"",""percentage"":0.056415},{""age"":""18-24"",""gender"":""male"",""percentage"":0.060537},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000556},{""age"":""35-44"",""gender"":""male"",""percentage"":0.095368},{""age"":""25-34"",""gender"":""male"",""percentage"":0.160491},{""age"":""65+"",""gender"":""female"",""percentage"":0.063363},{""age"":""45-54"",""gender"":""male"",""percentage"":0.052849},{""age"":""18-24"",""gender"":""female"",""percentage"":0.082631},{""age"":""35-44"",""gender"":""female"",""percentage"":0.098008},{""age"":""25-34"",""gender"":""female"",""percentage"":0.173784},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000556}","{""region"":""Ontario"",""percentage"":4.7e-5},{""region"":""Maryland"",""percentage"":4.7e-5},{""region"":""Nevada"",""percentage"":0.00014},{""region"":""Oklahoma"",""percentage"":4.7e-5},{""region"":""Utah"",""percentage"":4.7e-5},{""region"":""Sonora"",""percentage"":0.00014},{""region"":""Alabama"",""percentage"":4.7e-5},{""region"":""California"",""percentage"":0.000186},{""region"":""Colorado"",""percentage"":0.00014},{""region"":""Florida"",""percentage"":4.7e-5},{""region"":""Hawaii"",""percentage"":4.7e-5},{""region"":""Texas"",""percentage"":0.00014},{""region"":""Arizona"",""percentage"":0.998928}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",en
1206673469895459,104135461941439,"Blake Masters for Senate",2022-10-18,2022-10-18,2022-10-26,"BLAKE MASTERS FOR SENATE","MARK KELLY'S RECORD:

NO to 20,000 new border agents to protect you

YES to 87,000 new IRS agents to take your money","Mark Kelly Doesn't Care About Our Safety",blakemasters.com,"Blake Masters Does.","lower_bound: 100000, upper_bound: 124999","lower_bound: 1500, upper_bound: 1999",USD,"{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000421},{""age"":""25-34"",""gender"":""male"",""percentage"":0.126925},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000919},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000843},{""age"":""18-24"",""gender"":""male"",""percentage"":0.03941},{""age"":""18-24"",""gender"":""female"",""percentage"":0.049023},{""age"":""45-54"",""gender"":""male"",""percentage"":0.08717},{""age"":""55-64"",""gender"":""female"",""percentage"":0.07928},{""age"":""25-34"",""gender"":""female"",""percentage"":0.117273},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000804},{""age"":""45-54"",""gender"":""female"",""percentage"":0.075144},{""age"":""35-44"",""gender"":""female"",""percentage"":0.086557},{""age"":""55-64"",""gender"":""male"",""percentage"":0.081425},{""age"":""65+"",""gender"":""female"",""percentage"":0.080237},{""age"":""35-44"",""gender"":""male"",""percentage"":0.09797},{""age"":""65+"",""gender"":""male"",""percentage"":0.074416},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001187},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000996}","{""region"":""Puebla"",""percentage"":3.9e-5},{""region"":""New Mexico"",""percentage"":0.000156},{""region"":""California"",""percentage"":0.000272},{""region"":""Arizona"",""percentage"":0.998833},{""region"":""Utah"",""percentage"":3.9e-5},{""region"":""Texas"",""percentage"":3.9e-5},{""region"":""Oklahoma"",""percentage"":3.9e-5},{""region"":""Ohio"",""percentage"":3.9e-5},{""region"":""Missouri"",""percentage"":3.9e-5},{""region"":""Sinaloa"",""percentage"":3.9e-5},{""region"":""Florida"",""percentage"":7.8e-5},{""region"":""Sonora"",""percentage"":0.000156},{""region"":""Louisiana"",""percentage"":3.9e-5},{""region"":""Wisconsin"",""percentage"":3.9e-5},{""region"":""Washington"",""percentage"":3.9e-5},{""region"":""Nevada"",""percentage"":3.9e-5},{""region"":""Colorado"",""percentage"":3.9e-5},{""region"":""Ontario"",""percentage"":3.9e-5}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",en
670117874345564,104135461941439,"Blake Masters for Senate",2022-10-11,2022-10-11,2022-10-18,"BLAKE MASTERS FOR SENATE","13%... 

That's the inflation rate in Metro Phoenix—the HIGHEST in the nation. We're suffering, and Mark Kelly isn't helping.","We Can't Afford Mark Kelly",blakemasters.com,"We Need Blake Masters >>>","lower_bound: 150000, upper_bound: 174999","lower_bound: 3500, upper_bound: 3999",USD,"{""age"":""13-17"",""gender"":""female"",""percentage"":2.7e-5},{""age"":""18-24"",""gender"":""female"",""percentage"":0.035466},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001319},{""age"":""65+"",""gender"":""male"",""percentage"":0.113476},{""age"":""45-54"",""gender"":""female"",""percentage"":0.057074},{""age"":""25-34"",""gender"":""female"",""percentage"":0.097976},{""age"":""65+"",""gender"":""female"",""percentage"":0.117217},{""age"":""35-44"",""gender"":""female"",""percentage"":0.061218},{""age"":""25-34"",""gender"":""male"",""percentage"":0.118885},{""age"":""35-44"",""gender"":""male"",""percentage"":0.090119},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000619},{""age"":""55-64"",""gender"":""female"",""percentage"":0.084603},{""age"":""55-64"",""gender"":""male"",""percentage"":0.097654},{""age"":""18-24"",""gender"":""male"",""percentage"":0.044373},{""age"":""45-54"",""gender"":""male"",""percentage"":0.076853},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001103},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000834},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000807},{""age"":""13-17"",""gender"":""male"",""percentage"":8.1e-5},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000296}","{""region"":""Arizona"",""percentage"":0.99992},{""region"":""Sonora"",""percentage"":2.7e-5},{""region"":""California"",""percentage"":2.7e-5},{""region"":""Montana"",""percentage"":2.7e-5}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",en
813837720043099,104135461941439,"Blake Masters for Senate",2022-10-11,2022-10-11,2022-10-18,"BLAKE MASTERS FOR SENATE","13%... 📈

That's the inflation rate in Metro Phoenix—the HIGHEST in the nation. We're suffering, & Mark Kelly isn't helping.","We Can't Afford Mark Kelly",blakemasters.com,"We Need Blake Masters >>>","lower_bound: 100000, upper_bound: 124999","lower_bound: 3000, upper_bound: 3499",USD,"{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000589},{""age"":""35-44"",""gender"":""female"",""percentage"":0.069788},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000797},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.00045},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001351},{""age"":""25-34"",""gender"":""female"",""percentage"":0.126165},{""age"":""25-34"",""gender"":""male"",""percentage"":0.113379},{""age"":""45-54"",""gender"":""female"",""percentage"":0.057313},{""age"":""55-64"",""gender"":""male"",""percentage"":0.085554},{""age"":""18-24"",""gender"":""male"",""percentage"":0.047853},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000866},{""age"":""55-64"",""gender"":""female"",""percentage"":0.082851},{""age"":""18-24"",""gender"":""female"",""percentage"":0.050903},{""age"":""65+"",""gender"":""female"",""percentage"":0.116082},{""age"":""65+"",""gender"":""male"",""percentage"":0.102845},{""age"":""45-54"",""gender"":""male"",""percentage"":0.06653},{""age"":""35-44"",""gender"":""male"",""percentage"":0.075748},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000832},{""age"":""13-17"",""gender"":""male"",""percentage"":0.000104}","{""region"":""Arizona"",""percentage"":0.9998},{""region"":""California"",""percentage"":3.3e-5},{""region"":""Illinois"",""percentage"":3.3e-5},{""region"":""Nevada"",""percentage"":3.3e-5},{""region"":""New Mexico"",""percentage"":6.7e-5},{""region"":""Virginia"",""percentage"":3.3e-5}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",en
377975431107435,104135461941439,"Blake Masters for Senate",2022-10-11,2022-10-11,2022-10-18,"BLAKE MASTERS FOR SENATE","MARK KELLY'S RECORD:

❌ NO to 20,000 new border agents to protect you
✅ YES to 87,000 new IRS agents to take your money","Mark Kelly Doesn't Care About Our Safety",blakemasters.com,"Blake Masters Does.","lower_bound: 100000, upper_bound: 124999","lower_bound: 2000, upper_bound: 2499",USD,"{""age"":""13-17"",""gender"":""female"",""percentage"":0.000119},{""age"":""45-54"",""gender"":""female"",""percentage"":0.069404},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000804},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001251},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.00131},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000149},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000566},{""age"":""25-34"",""gender"":""female"",""percentage"":0.074644},{""age"":""65+"",""gender"":""male"",""percentage"":0.118085},{""age"":""55-64"",""gender"":""female"",""percentage"":0.103108},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000863},{""age"":""35-44"",""gender"":""male"",""percentage"":0.083576},{""age"":""55-64"",""gender"":""male"",""percentage"":0.109689},{""age"":""45-54"",""gender"":""male"",""percentage"":0.094265},{""age"":""35-44"",""gender"":""female"",""percentage"":0.057405},{""age"":""65+"",""gender"":""female"",""percentage"":0.121956},{""age"":""18-24"",""gender"":""female"",""percentage"":0.020812},{""age"":""25-34"",""gender"":""male"",""percentage"":0.107128},{""age"":""18-24"",""gender"":""male"",""percentage"":0.034806},{""age"":""13-17"",""gender"":""male"",""percentage"":6.0e-5}","{""region"":""Arizona"",""percentage"":0.999883},{""region"":""California"",""percentage"":2.9e-5},{""region"":""South Carolina"",""percentage"":2.9e-5},{""region"":""Virginia"",""percentage"":2.9e-5},{""region"":""West Virginia"",""percentage"":2.9e-5}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",en
637101857862434,104135461941439,"Blake Masters for Senate",2022-10-11,2022-10-11,2022-10-18,"BLAKE MASTERS FOR SENATE","MARK KELLY'S RECORD:

NO to 20,000 new border agents to protect you

YES to 87,000 new IRS agents to take your money","Mark Kelly Doesn't Care About Our Safety",blakemasters.com,"Blake Masters Does.","lower_bound: 150000, upper_bound: 174999","lower_bound: 3000, upper_bound: 3499",USD,"{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001168},{""age"":""45-54"",""gender"":""female"",""percentage"":0.079357},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000153},{""age"":""13-17"",""gender"":""female"",""percentage"":5.7e-5},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001799},{""age"":""18-24"",""gender"":""female"",""percentage"":0.014164},{""age"":""18-24"",""gender"":""male"",""percentage"":0.021878},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001493},{""age"":""35-44"",""gender"":""female"",""percentage"":0.058589},{""age"":""55-64"",""gender"":""male"",""percentage"":0.121811},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000995},{""age"":""25-34"",""gender"":""male"",""percentage"":0.08887},{""age"":""25-34"",""gender"":""female"",""percentage"":0.059144},{""age"":""65+"",""gender"":""female"",""percentage"":0.128491},{""age"":""55-64"",""gender"":""female"",""percentage"":0.116604},{""age"":""45-54"",""gender"":""male"",""percentage"":0.103531},{""age"":""35-44"",""gender"":""male"",""percentage"":0.084123},{""age"":""65+"",""gender"":""male"",""percentage"":0.117236},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.00044},{""age"":""13-17"",""gender"":""male"",""percentage"":9.6e-5}","{""region"":""California"",""percentage"":1.9e-5},{""region"":""New Mexico"",""percentage"":1.9e-5},{""region"":""North Carolina"",""percentage"":1.9e-5},{""region"":""Texas"",""percentage"":1.9e-5},{""region"":""West Virginia"",""percentage"":1.9e-5},{""region"":""Wisconsin"",""percentage"":1.9e-5},{""region"":""Arizona"",""percentage"":0.999884}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",en
1550916725367977,104135461941439,"Blake Masters for Senate",2022-10-11,2022-10-11,2022-11-09,"BLAKE MASTERS FOR SENATE","Mark Kelly left our border wide open, but he's sending tax collectors after YOU.","Mark Kelly Won't Prioritize You",www.blakemasters.com,"Blake Masters Will.","lower_bound: 125000, upper_bound: 149999","lower_bound: 6000, upper_bound: 6999",USD,"{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002044},{""age"":""35-44"",""gender"":""male"",""percentage"":0.133904},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000511},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000457},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001237},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000619},{""age"":""18-24"",""gender"":""male"",""percentage"":0.037766},{""age"":""18-24"",""gender"":""female"",""percentage"":0.031983},{""age"":""25-34"",""gender"":""male"",""percentage"":0.145174},{""age"":""45-54"",""gender"":""female"",""percentage"":0.089493},{""age"":""45-54"",""gender"":""male"",""percentage"":0.09256},{""age"":""65+"",""gender"":""male"",""percentage"":0.036906},{""age"":""35-44"",""gender"":""female"",""percentage"":0.13463},{""age"":""55-64"",""gender"":""female"",""percentage"":0.060846},{""age"":""55-64"",""gender"":""male"",""percentage"":0.058774},{""age"":""25-34"",""gender"":""female"",""percentage"":0.126748},{""age"":""65+"",""gender"":""female"",""percentage"":0.045406},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000941}","{""region"":""California"",""percentage"":5.4e-5},{""region"":""Texas"",""percentage"":2.7e-5},{""region"":""Utah"",""percentage"":2.7e-5},{""region"":""Wisconsin"",""percentage"":2.7e-5},{""region"":""Arizona"",""percentage"":0.999866}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",en
692815462403214,104135461941439,"Blake Masters for Senate",2022-10-11,2022-10-11,2022-11-09,"BLAKE MASTERS FOR SENATE","With rising prices, we're all prioritizing our budgets. Here's what Mark Kelly's spending says about him:","Mark Kelly Won't Prioritize Your Safety",www.blakemasters.com,"Blake Masters Will >>>","lower_bound: 125000, upper_bound: 149999","lower_bound: 7000, upper_bound: 7999",USD,"{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000549},{""age"":""18-24"",""gender"":""male"",""percentage"":0.031199},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.00033},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000989},{""age"":""65+"",""gender"":""female"",""percentage"":0.06042},{""age"":""45-54"",""gender"":""male"",""percentage"":0.091673},{""age"":""25-34"",""gender"":""female"",""percentage"":0.123064},{""age"":""25-34"",""gender"":""male"",""percentage"":0.116033},{""age"":""35-44"",""gender"":""male"",""percentage"":0.115429},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001758},{""age"":""45-54"",""gender"":""female"",""percentage"":0.102686},{""age"":""18-24"",""gender"":""female"",""percentage"":0.034357},{""age"":""55-64"",""gender"":""female"",""percentage"":0.076568},{""age"":""35-44"",""gender"":""female"",""percentage"":0.134928},{""age"":""55-64"",""gender"":""male"",""percentage"":0.06388},{""age"":""65+"",""gender"":""male"",""percentage"":0.044354},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000796},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000989}","{""region"":""California"",""percentage"":2.7e-5},{""region"":""Wisconsin"",""percentage"":2.7e-5},{""region"":""Arizona"",""percentage"":0.999946}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",en
603904398078769,104135461941439,"Blake Masters for Senate",2022-10-04,2022-10-05,2022-10-10,"BLAKE MASTERS FOR SENATE","MARK KELLY'S RECORD:

NO to 20,000 new border agents to protect you

YES to 87,000 new IRS agents to take your money","Mark Kelly Doesn't Care About Our Safety",blakemasters.com,"Blake Masters Does.","lower_bound: 125000, upper_bound: 149999","lower_bound: 2500, upper_bound: 2999",USD,"{""age"":""18-24"",""gender"":""unknown"",""percentage"":4.5e-5},{""age"":""65+"",""gender"":""female"",""percentage"":0.20085},{""age"":""18-24"",""gender"":""male"",""percentage"":0.01103},{""age"":""18-24"",""gender"":""female"",""percentage"":0.009979},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.002528},{""age"":""55-64"",""gender"":""male"",""percentage"":0.12903},{""age"":""25-34"",""gender"":""female"",""percentage"":0.035888},{""age"":""35-44"",""gender"":""female"",""percentage"":0.045956},{""age"":""45-54"",""gender"":""female"",""percentage"":0.068218},{""age"":""55-64"",""gender"":""female"",""percentage"":0.121289},{""age"":""13-17"",""gender"":""male"",""percentage"":2.2e-5},{""age"":""65+"",""gender"":""male"",""percentage"":0.167513},{""age"":""35-44"",""gender"":""male"",""percentage"":0.062871},{""age"":""45-54"",""gender"":""male"",""percentage"":0.093523},{""age"":""25-34"",""gender"":""male"",""percentage"":0.047142},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001656},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000358},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001029},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001052},{""age"":""13-17"",""gender"":""female"",""percentage"":2.2e-5}","{""region"":""Arizona"",""percentage"":1}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",en
551257250136877,104135461941439,"Blake Masters for Senate",2022-10-04,2022-10-05,2022-10-10,"BLAKE MASTERS FOR SENATE","MARK KELLY'S RECORD:

NO to 20,000 new border agents to protect you

YES to 87,000 new IRS agents to take your money","Mark Kelly Doesn't Care About Our Safety",blakemasters.com,"Blake Masters Does.","lower_bound: 60000, upper_bound: 69999","lower_bound: 1000, upper_bound: 1499",USD,"{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000256},{""age"":""55-64"",""gender"":""male"",""percentage"":0.147535},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000896},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.00175},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.002476},{""age"":""18-24"",""gender"":""female"",""percentage"":0.006574},{""age"":""18-24"",""gender"":""male"",""percentage"":0.008367},{""age"":""65+"",""gender"":""male"",""percentage"":0.187791},{""age"":""45-54"",""gender"":""male"",""percentage"":0.102028},{""age"":""45-54"",""gender"":""female"",""percentage"":0.059509},{""age"":""13-17"",""gender"":""male"",""percentage"":4.3e-5},{""age"":""55-64"",""gender"":""female"",""percentage"":0.123671},{""age"":""35-44"",""gender"":""female"",""percentage"":0.03334},{""age"":""25-34"",""gender"":""female"",""percentage"":0.029413},{""age"":""35-44"",""gender"":""male"",""percentage"":0.057503},{""age"":""65+"",""gender"":""female"",""percentage"":0.192188},{""age"":""25-34"",""gender"":""male"",""percentage"":0.045422},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.00111},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000128}","{""region"":""Arizona"",""percentage"":1}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",en
1307121943160383,104135461941439,"Blake Masters for Senate",2022-10-04,2022-10-05,2022-10-10,"BLAKE MASTERS FOR SENATE","MARK KELLY'S RECORD:

NO to 20,000 new border agents to protect you

YES to 87,000 new IRS agents to take your money","Mark Kelly Doesn't Care About Our Safety",blakemasters.com,"Blake Masters Does.","lower_bound: 100000, upper_bound: 124999","lower_bound: 2500, upper_bound: 2999",USD,"{""age"":""18-24"",""gender"":""unknown"",""percentage"":7.8e-5},{""age"":""25-34"",""gender"":""male"",""percentage"":0.03735},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000469},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000495},{""age"":""18-24"",""gender"":""female"",""percentage"":0.007423},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001511},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.002813},{""age"":""18-24"",""gender"":""male"",""percentage"":0.008543},{""age"":""35-44"",""gender"":""male"",""percentage"":0.055738},{""age"":""35-44"",""gender"":""female"",""percentage"":0.040189},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000964},{""age"":""65+"",""gender"":""female"",""percentage"":0.2198},{""age"":""55-64"",""gender"":""female"",""percentage"":0.130984},{""age"":""55-64"",""gender"":""male"",""percentage"":0.135386},{""age"":""65+"",""gender"":""male"",""percentage"":0.166562},{""age"":""25-34"",""gender"":""female"",""percentage"":0.02951},{""age"":""45-54"",""gender"":""female"",""percentage"":0.069438},{""age"":""45-54"",""gender"":""male"",""percentage"":0.092697},{""age"":""13-17"",""gender"":""male"",""percentage"":5.2e-5}","{""region"":""Arizona"",""percentage"":1}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",en
782977442757550,104135461941439,"Blake Masters for Senate",2022-10-04,2022-10-05,2022-10-10,"BLAKE MASTERS FOR SENATE","13%... 📈

That's the inflation rate in Metro Phoenix—the HIGHEST in the nation. We're suffering, & Mark Kelly isn't helping.","We Can't Afford Mark Kelly",blakemasters.com,"We Need Blake Masters >>>","lower_bound: 60000, upper_bound: 69999","lower_bound: 1500, upper_bound: 1999",USD,"{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001069},{""age"":""35-44"",""gender"":""female"",""percentage"":0.07833},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000642},{""age"":""13-17"",""gender"":""male"",""percentage"":0.000107},{""age"":""45-54"",""gender"":""male"",""percentage"":0.059295},{""age"":""55-64"",""gender"":""male"",""percentage"":0.070042},{""age"":""18-24"",""gender"":""female"",""percentage"":0.065658},{""age"":""25-34"",""gender"":""female"",""percentage"":0.129712},{""age"":""18-24"",""gender"":""male"",""percentage"":0.042186},{""age"":""45-54"",""gender"":""female"",""percentage"":0.057317},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000428},{""age"":""25-34"",""gender"":""male"",""percentage"":0.087098},{""age"":""65+"",""gender"":""female"",""percentage"":0.152382},{""age"":""55-64"",""gender"":""female"",""percentage"":0.067529},{""age"":""35-44"",""gender"":""male"",""percentage"":0.070363},{""age"":""65+"",""gender"":""male"",""percentage"":0.11442},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001925},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000749},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000749}","{""region"":""Arizona"",""percentage"":1}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",en
632278665097428,104135461941439,"Blake Masters for Senate",2022-10-04,2022-10-05,2022-10-10,"BLAKE MASTERS FOR SENATE","MARK KELLY'S RECORD:

❌ NO to 20,000 new border agents to protect you
✅ YES to 87,000 new IRS agents to take your money","Mark Kelly Doesn't Care About Our Safety",blakemasters.com,"Blake Masters Does.","lower_bound: 100000, upper_bound: 124999","lower_bound: 2000, upper_bound: 2499",USD,"{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000307},{""age"":""65+"",""gender"":""male"",""percentage"":0.193542},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.002735},{""age"":""25-34"",""gender"":""female"",""percentage"":0.025815},{""age"":""65+"",""gender"":""female"",""percentage"":0.211459},{""age"":""35-44"",""gender"":""male"",""percentage"":0.062793},{""age"":""45-54"",""gender"":""male"",""percentage"":0.095529},{""age"":""55-64"",""gender"":""female"",""percentage"":0.109818},{""age"":""55-64"",""gender"":""male"",""percentage"":0.142749},{""age"":""45-54"",""gender"":""female"",""percentage"":0.05643},{""age"":""13-17"",""gender"":""male"",""percentage"":2.8e-5},{""age"":""35-44"",""gender"":""female"",""percentage"":0.033629},{""age"":""25-34"",""gender"":""male"",""percentage"":0.042727},{""age"":""18-24"",""gender"":""female"",""percentage"":0.007758},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001061},{""age"":""18-24"",""gender"":""male"",""percentage"":0.011693},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.000502},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000112},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001312}","{""region"":""Arizona"",""percentage"":1}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",en
850770219689507,104135461941439,"Blake Masters for Senate",2022-10-04,2022-10-05,2022-10-10,"BLAKE MASTERS FOR SENATE","13%... 

That's the inflation rate in Metro Phoenix—the HIGHEST in the nation. We're suffering, and Mark Kelly isn't helping.","We Can't Afford Mark Kelly",blakemasters.com,"We Need Blake Masters >>>","lower_bound: 40000, upper_bound: 44999","lower_bound: 1000, upper_bound: 1499",USD,"{""age"":""13-17"",""gender"":""male"",""percentage"":6.9e-5},{""age"":""18-24"",""gender"":""female"",""percentage"":0.071375},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.000481},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000825},{""age"":""35-44"",""gender"":""male"",""percentage"":0.077219},{""age"":""55-64"",""gender"":""male"",""percentage"":0.062779},{""age"":""25-34"",""gender"":""male"",""percentage"":0.112838},{""age"":""45-54"",""gender"":""male"",""percentage"":0.054322},{""age"":""65+"",""gender"":""male"",""percentage"":0.106512},{""age"":""45-54"",""gender"":""female"",""percentage"":0.051709},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000756},{""age"":""65+"",""gender"":""female"",""percentage"":0.133122},{""age"":""55-64"",""gender"":""female"",""percentage"":0.062573},{""age"":""35-44"",""gender"":""female"",""percentage"":0.073025},{""age"":""25-34"",""gender"":""female"",""percentage"":0.127278},{""age"":""18-24"",""gender"":""male"",""percentage"":0.062229},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000413},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001444},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001031}","{""region"":""Arizona"",""percentage"":1}","facebook,instagram","lower_bound: 100001, upper_bound: 500000",en
